carbon_mapping_scenario,year,source_time_index,timestamp_synthetic,region,carbon_intensity_kgco2e_per_kwh,selected_province,candidate_provinces,aggregation_rule,source_status,hour_index,trace_timestamp_anonymized,alignment_status,trace_timestamp_utc,external_alignment_source_hour_index
equal_site_portfolio,2025,1,2025-01-01 00:00:00,east,0.5379375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,0,2024-11-15 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 00:00:00+00:00,0
equal_site_portfolio,2025,20,2025-01-01 19:00:00,southwest,0.1665666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,19,2024-11-16 11:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 19:00:00+00:00,19
equal_site_portfolio,2025,21,2025-01-01 20:00:00,east,0.50795,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,20,2024-11-16 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 20:00:00+00:00,20
equal_site_portfolio,2025,21,2025-01-01 20:00:00,north,0.6856,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,20,2024-11-16 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 20:00:00+00:00,20
equal_site_portfolio,2025,21,2025-01-01 20:00:00,northwest,0.4819,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,20,2024-11-16 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 20:00:00+00:00,20
equal_site_portfolio,2025,21,2025-01-01 20:00:00,southwest,0.1717999999999999,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,20,2024-11-16 12:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 20:00:00+00:00,20
equal_site_portfolio,2025,22,2025-01-01 21:00:00,east,0.5118375000000001,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,21,2024-11-16 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 21:00:00+00:00,21
equal_site_portfolio,2025,22,2025-01-01 21:00:00,north,0.671,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,21,2024-11-16 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 21:00:00+00:00,21
equal_site_portfolio,2025,22,2025-01-01 21:00:00,northwest,0.4855,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,21,2024-11-16 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 21:00:00+00:00,21
equal_site_portfolio,2025,22,2025-01-01 21:00:00,southwest,0.1744333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,21,2024-11-16 13:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 21:00:00+00:00,21
equal_site_portfolio,2025,23,2025-01-01 22:00:00,east,0.5176125,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,22,2024-11-16 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 22:00:00+00:00,22
equal_site_portfolio,2025,23,2025-01-01 22:00:00,north,0.6575,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,22,2024-11-16 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 22:00:00+00:00,22
equal_site_portfolio,2025,23,2025-01-01 22:00:00,northwest,0.4560999999999999,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,22,2024-11-16 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 22:00:00+00:00,22
equal_site_portfolio,2025,23,2025-01-01 22:00:00,southwest,0.1976666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,22,2024-11-16 14:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 22:00:00+00:00,22
equal_site_portfolio,2025,24,2025-01-01 23:00:00,east,0.5442375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,23,2024-11-16 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 23:00:00+00:00,23
equal_site_portfolio,2025,24,2025-01-01 23:00:00,north,0.6511,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,23,2024-11-16 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 23:00:00+00:00,23
equal_site_portfolio,2025,24,2025-01-01 23:00:00,northwest,0.3792,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,23,2024-11-16 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 23:00:00+00:00,23
equal_site_portfolio,2025,24,2025-01-01 23:00:00,southwest,0.2054333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,23,2024-11-16 15:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-10 23:00:00+00:00,23
equal_site_portfolio,2025,25,2025-01-02 00:00:00,east,0.5925250000000001,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,24,2024-11-16 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 00:00:00+00:00,24
equal_site_portfolio,2025,25,2025-01-02 00:00:00,north,0.643,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,24,2024-11-16 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 00:00:00+00:00,24
equal_site_portfolio,2025,25,2025-01-02 00:00:00,northwest,0.5103,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,24,2024-11-16 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 00:00:00+00:00,24
equal_site_portfolio,2025,25,2025-01-02 00:00:00,southwest,0.3454,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,24,2024-11-16 16:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 00:00:00+00:00,24
equal_site_portfolio,2025,26,2025-01-02 01:00:00,east,0.5929875,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,25,2024-11-16 17:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 01:00:00+00:00,25
equal_site_portfolio,2025,26,2025-01-02 01:00:00,north,0.6333,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,25,2024-11-16 17:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 01:00:00+00:00,25
equal_site_portfolio,2025,26,2025-01-02 01:00:00,northwest,0.51935,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,25,2024-11-16 17:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 01:00:00+00:00,25
equal_site_portfolio,2025,26,2025-01-02 01:00:00,southwest,0.3573,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,25,2024-11-16 17:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 01:00:00+00:00,25
equal_site_portfolio,2025,27,2025-01-02 02:00:00,east,0.5942,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,26,2024-11-16 18:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 02:00:00+00:00,26
equal_site_portfolio,2025,27,2025-01-02 02:00:00,north,0.626,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,26,2024-11-16 18:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 02:00:00+00:00,26
equal_site_portfolio,2025,27,2025-01-02 02:00:00,northwest,0.52875,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,26,2024-11-16 18:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 02:00:00+00:00,26
equal_site_portfolio,2025,27,2025-01-02 02:00:00,southwest,0.3595666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,26,2024-11-16 18:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 02:00:00+00:00,26
equal_site_portfolio,2025,28,2025-01-02 03:00:00,east,0.597925,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,27,2024-11-16 19:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 03:00:00+00:00,27
equal_site_portfolio,2025,28,2025-01-02 03:00:00,north,0.6217,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,27,2024-11-16 19:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 03:00:00+00:00,27
equal_site_portfolio,2025,28,2025-01-02 03:00:00,northwest,0.53575,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,27,2024-11-16 19:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 03:00:00+00:00,27
equal_site_portfolio,2025,28,2025-01-02 03:00:00,southwest,0.3655666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,27,2024-11-16 19:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 03:00:00+00:00,27
equal_site_portfolio,2025,29,2025-01-02 04:00:00,east,0.5972375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,28,2024-11-16 20:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 04:00:00+00:00,28
equal_site_portfolio,2025,29,2025-01-02 04:00:00,north,0.6231,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,28,2024-11-16 20:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 04:00:00+00:00,28
equal_site_portfolio,2025,29,2025-01-02 04:00:00,northwest,0.5386500000000001,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,28,2024-11-16 20:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 04:00:00+00:00,28
equal_site_portfolio,2025,29,2025-01-02 04:00:00,southwest,0.3647333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,28,2024-11-16 20:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 04:00:00+00:00,28
equal_site_portfolio,2025,30,2025-01-02 05:00:00,east,0.5944124999999999,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,29,2024-11-16 21:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 05:00:00+00:00,29
equal_site_portfolio,2025,30,2025-01-02 05:00:00,north,0.6297,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,29,2024-11-16 21:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 05:00:00+00:00,29
equal_site_portfolio,2025,30,2025-01-02 05:00:00,northwest,0.5378000000000001,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,29,2024-11-16 21:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 05:00:00+00:00,29
equal_site_portfolio,2025,30,2025-01-02 05:00:00,southwest,0.3545666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,29,2024-11-16 21:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 05:00:00+00:00,29
equal_site_portfolio,2025,31,2025-01-02 06:00:00,east,0.587325,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,30,2024-11-16 22:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 06:00:00+00:00,30
equal_site_portfolio,2025,31,2025-01-02 06:00:00,north,0.6341,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,30,2024-11-16 22:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 06:00:00+00:00,30
equal_site_portfolio,2025,31,2025-01-02 06:00:00,northwest,0.5277000000000001,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,30,2024-11-16 22:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 06:00:00+00:00,30
equal_site_portfolio,2025,31,2025-01-02 06:00:00,southwest,0.3237666666666666,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,30,2024-11-16 22:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 06:00:00+00:00,30
equal_site_portfolio,2025,32,2025-01-02 07:00:00,east,0.57875,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,31,2024-11-16 23:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 07:00:00+00:00,31
equal_site_portfolio,2025,32,2025-01-02 07:00:00,north,0.6437,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,31,2024-11-16 23:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 07:00:00+00:00,31
equal_site_portfolio,2025,32,2025-01-02 07:00:00,northwest,0.52135,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,31,2024-11-16 23:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 07:00:00+00:00,31
equal_site_portfolio,2025,32,2025-01-02 07:00:00,southwest,0.3076333333333333,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,31,2024-11-16 23:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 07:00:00+00:00,31
equal_site_portfolio,2025,33,2025-01-02 08:00:00,east,0.5703375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,32,2024-11-17 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 08:00:00+00:00,32
equal_site_portfolio,2025,33,2025-01-02 08:00:00,north,0.6397,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,32,2024-11-17 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 08:00:00+00:00,32
equal_site_portfolio,2025,33,2025-01-02 08:00:00,northwest,0.52555,,Gansu|Ningxia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,32,2024-11-17 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 08:00:00+00:00,32
equal_site_portfolio,2025,33,2025-01-02 08:00:00,southwest,0.2765999999999999,,Chongqing|Sichuan|Guizhou,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,32,2024-11-17 00:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 08:00:00+00:00,32
equal_site_portfolio,2025,34,2025-01-02 09:00:00,east,0.5166375,,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,33,2024-11-17 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 09:00:00+00:00,33
equal_site_portfolio,2025,34,2025-01-02 09:00:00,north,0.6258,,Inner Mongolia,arithmetic mean across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,33,2024-11-17 01:00:00,cyclic ordinal alignment to projected 2025 S1 CEF; not contemporaneous Azure carbon,2024-05-11 09:00:00+00:00,33
