carbon_mapping_scenario,year,source_time_index,timestamp_synthetic,region,carbon_intensity_kgco2e_per_kwh,selected_province,candidate_provinces,aggregation_rule,source_status,hour_index,trace_timestamp_anonymized,alignment_status
conservative_site_selection,2025,1,2025-01-01 00:00:00,east,0.7448,Anhui,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,0,2024-11-15 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,23,2025-01-01 22:00:00,southwest,0.5024,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,22,2024-11-16 14:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,24,2025-01-01 23:00:00,east,0.7367,Anhui,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,23,2024-11-16 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,24,2025-01-01 23:00:00,north,0.6511,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,23,2024-11-16 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,24,2025-01-01 23:00:00,northwest,0.5847,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,23,2024-11-16 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,24,2025-01-01 23:00:00,southwest,0.5307,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,23,2024-11-16 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,25,2025-01-02 00:00:00,east,0.7566,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,24,2024-11-16 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,25,2025-01-02 00:00:00,north,0.643,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,24,2024-11-16 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,25,2025-01-02 00:00:00,northwest,0.7697,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,24,2024-11-16 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,25,2025-01-02 00:00:00,southwest,0.7496,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,24,2024-11-16 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,26,2025-01-02 01:00:00,east,0.7596,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,25,2024-11-16 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,26,2025-01-02 01:00:00,north,0.6333,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,25,2024-11-16 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,26,2025-01-02 01:00:00,northwest,0.772,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,25,2024-11-16 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,26,2025-01-02 01:00:00,southwest,0.777,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,25,2024-11-16 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,27,2025-01-02 02:00:00,east,0.762,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,26,2024-11-16 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,27,2025-01-02 02:00:00,north,0.626,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,26,2024-11-16 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,27,2025-01-02 02:00:00,northwest,0.7779,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,26,2024-11-16 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,27,2025-01-02 02:00:00,southwest,0.7765,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,26,2024-11-16 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,28,2025-01-02 03:00:00,east,0.7597,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,27,2024-11-16 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,28,2025-01-02 03:00:00,north,0.6217,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,27,2024-11-16 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,28,2025-01-02 03:00:00,northwest,0.7822,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,27,2024-11-16 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,28,2025-01-02 03:00:00,southwest,0.7878,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,27,2024-11-16 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,29,2025-01-02 04:00:00,east,0.7595,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,28,2024-11-16 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,29,2025-01-02 04:00:00,north,0.6231,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,28,2024-11-16 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,29,2025-01-02 04:00:00,northwest,0.7768,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,28,2024-11-16 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,29,2025-01-02 04:00:00,southwest,0.78,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,28,2024-11-16 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,30,2025-01-02 05:00:00,east,0.7594,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,29,2024-11-16 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,30,2025-01-02 05:00:00,north,0.6297,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,29,2024-11-16 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,30,2025-01-02 05:00:00,northwest,0.7719,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,29,2024-11-16 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,30,2025-01-02 05:00:00,southwest,0.7444,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,29,2024-11-16 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,31,2025-01-02 06:00:00,east,0.7599,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,30,2024-11-16 22:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,31,2025-01-02 06:00:00,north,0.6341,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,30,2024-11-16 22:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,31,2025-01-02 06:00:00,northwest,0.771,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,30,2024-11-16 22:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,31,2025-01-02 06:00:00,southwest,0.6525,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,30,2024-11-16 22:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,32,2025-01-02 07:00:00,east,0.756,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,31,2024-11-16 23:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,32,2025-01-02 07:00:00,north,0.6437,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,31,2024-11-16 23:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,32,2025-01-02 07:00:00,northwest,0.7628,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,31,2024-11-16 23:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,32,2025-01-02 07:00:00,southwest,0.6034,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,31,2024-11-16 23:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,33,2025-01-02 08:00:00,east,0.7515,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,32,2024-11-17 00:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,33,2025-01-02 08:00:00,north,0.6397,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,32,2024-11-17 00:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,33,2025-01-02 08:00:00,northwest,0.7681,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,32,2024-11-17 00:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,33,2025-01-02 08:00:00,southwest,0.5498,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,32,2024-11-17 00:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,34,2025-01-02 09:00:00,east,0.7301,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,33,2024-11-17 01:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,34,2025-01-02 09:00:00,north,0.6258,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,33,2024-11-17 01:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,34,2025-01-02 09:00:00,northwest,0.7396,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,33,2024-11-17 01:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,34,2025-01-02 09:00:00,southwest,0.5325,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,33,2024-11-17 01:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,35,2025-01-02 10:00:00,east,0.702,Tianjin,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,34,2024-11-17 02:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,35,2025-01-02 10:00:00,north,0.5937,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,34,2024-11-17 02:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,35,2025-01-02 10:00:00,northwest,0.6557,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,34,2024-11-17 02:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,35,2025-01-02 10:00:00,southwest,0.5218,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,34,2024-11-17 02:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,36,2025-01-02 11:00:00,east,0.6558,Anhui,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,35,2024-11-17 03:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,36,2025-01-02 11:00:00,north,0.5535,Inner Mongolia,Inner Mongolia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,35,2024-11-17 03:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,36,2025-01-02 11:00:00,northwest,0.6145,Ningxia,Gansu|Ningxia,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,35,2024-11-17 03:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
conservative_site_selection,2025,36,2025-01-02 11:00:00,southwest,0.5268,Guizhou,Chongqing|Sichuan|Guizhou,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,35,2024-11-17 03:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
